name,value,year,lastValue,rank
BNB,10.123983,2018.03,9.557118,7
LSK,9.983690,2018.06,14.972738,30
ETC,9.939025,2017.11,11.950465,16
ETH,9.897517,2016.07,11.078237,2
VET,9.879316,2018.09,8.488401,21
TRX,9.878571,2018.12,15.029690,10
BTS,9.876572,2018.05,3.859885,41
DGD,9.865880,2018.03,9.248580,90
XMR,9.820061,2018.12,17.494915,13
ONT,9.676943,2018.06,9.665526,16
QTUM,9.673050,2017.09,3.795181,21
ONT,9.665526,2018.05,2.320194,16
ETC,9.665351,2018.11,11.726067,18
SC,9.645493,2018.01,2.128674,43
BTM,9.618868,2018.05,4.886163,52
QTUM,9.583323,2017.12,7.214288,25
ETH,9.577318,2017.02,7.333317,2
BNB,9.557118,2018.02,8.750630,7
SC,9.549148,2018.05,3.505695,50
OMG,9.501141,2017.12,6.124760,26
XEM,9.371430,2018.10,10.128510,19
DGD,9.248580,2018.02,3.504400,88
STRAT,9.214076,2018.02,15.868512,49
ETH,9.202370,2016.11,11.163231,2
ETH,9.128614,2016.04,6.557488,2
GNT,9.078773,2018.01,2.613738,49
ZEC,9.056361,2017.12,5.530829,20
ZIL,9.054528,2018.05,2.955025,32
OMG,9.042946,2017.10,10.615929,23
OMG,8.931438,2018.04,18.893893,27
BNB,8.902380,2019.02,8.094664,7
LSK,8.901059,2017.12,4.947864,28
PPT,8.879893,2018.05,4.390676,59
SC,8.811954,2018.02,9.645493,45
XVG,8.790695,2018.03,7.884334,44
ZIL,8.767489,2018.06,9.054528,32
BNB,8.750630,2018.01,2.063610,7
REP,8.741887,2018.01,3.225112,30
XMR,8.721879,2019.01,9.820061,13
STRAT,8.543373,2017.06,0.798829,29
OMG,8.541033,2018.07,11.788670,27
BCD,8.515045,2018.05,3.271611,44
XTZ,8.473925,2018.09,10.073809,20
AE,8.457431,2018.06,10.816204,48
BCN,8.418627,2018.02,11.709553,37
XMR,8.411856,2019.03,7.274184,13
XEM,8.406432,2018.11,9.371430,19
ZEC,8.405774,2018.08,7.857831,21
BTS,8.251690,2018.02,20.660815,38
MIOTA,8.236514,2018.12,13.427772,14
ICX,8.207507,2018.04,14.331394,34
MIOTA,8.186830,2019.03,7.177162,14
QTUM,8.140582,2018.07,13.045747,26
USDT,8.137357,2017.12,4.525137,9
LSK,8.098167,2018.04,19.671814,30
ETH,8.094922,2016.05,9.128614,2
BNB,8.094664,2019.01,6.867509,7
LTC,8.092547,2017.05,3.907955,4
XTZ,8.091086,2018.10,8.473925,20
ONT,8.034779,2018.07,9.676943,16
BCN,7.966582,2018.03,8.418627,36
MIOTA,7.952681,2017.08,10.624727,11
XTZ,7.947111,2018.11,8.091086,20
STRAT,7.943040,2018.03,9.214076,49
DASH,7.893241,2018.12,12.997185,15
XVG,7.884334,2018.02,20.900707,44
ZEC,7.857831,2018.07,10.158348,21
PPT,7.820320,2018.03,19.742129,53
OMG,7.785878,2018.08,8.541033,27
BTG,7.728341,2018.06,12.875011,25
ARK,7.712901,2018.01,3.574406,54
VERI,7.689131,2018.01,2.021552,84
XRP,7.533403,2015.01,4.063339,2
STRAT,7.526776,2018.05,3.612438,55
LSK,7.504789,2017.09,2.287574,24
WAVES,7.464370,2018.05,3.757790,22
HC,7.461588,2017.12,3.275318,57
ETH,7.333317,2017.01,6.715873,2
DCR,7.321957,2018.06,5.821994,29
XMR,7.274184,2019.02,8.721879,13
BTG,7.264775,2018.04,18.825028,25
ETH,7.258096,2016.08,9.897517,2
DASH,7.215720,2019.03,5.852012,15
QTUM,7.214288,2017.11,7.010144,24
VET,7.205622,2018.10,9.879316,22
DASH,7.179070,2019.01,7.893241,15
MIOTA,7.177162,2019.02,10.970942,14
NANO,7.140389,2018.04,21.579694,41
XVG,7.071567,2018.04,8.790695,48
DCR,7.019407,2018.01,3.479752,27
ZEC,7.012553,2018.04,13.166843,21
XEM,7.011276,2018.12,8.406432,20
QTUM,7.010144,2017.10,9.673050,22
ZRX,6.913470,2018.05,2.772833,36
SC,6.867539,2018.03,8.811954,45
BNB,6.867509,2018.12,12.521523,7
ICX,6.821891,2018.07,10.781528,35
ZRX,6.820823,2018.06,6.913470,36
MKR,6.797675,2019.03,2.774273,16
DOGE,6.778343,2018.10,5.797694,24
VERI,6.760767,2018.02,7.689131,90
BCN,6.739147,2017.06,0.398596,22
ETH,6.715873,2016.12,9.202370,2
WAVES,6.677590,2018.03,6.202020,21
KCS,6.626734,2018.01,0.427813,45
BCN,6.597788,2018.07,11.691922,40
BTM,6.560461,2018.06,9.618868,52
ETH,6.557488,2016.03,1.872009,2
ZRX,6.535389,2018.02,4.272314,33
XMR,6.490387,2017.08,6.299990,10
STEEM,6.444927,2018.06,10.304256,38
REP,6.424385,2018.02,8.741887,31
MKR,6.423201,2018.05,3.118718,15
PIVX,6.421606,2018.01,2.447666,67
XMR,6.409090,2017.06,3.317005,7
DGB,6.344565,2018.01,0.733319,33
LSK,6.331007,2018.07,9.983690,30
LTC,6.311355,2014.01,5.952642,3
XMR,6.299990,2017.07,6.409090,8
MKR,6.276805,2018.03,7.098677,15
NXT,6.268874,2018.01,3.664072,96
DASH,6.266482,2017.05,4.110191,8
ZEC,6.250384,2018.10,8.405774,21
STRAT,6.248713,2017.09,5.483320,37
DOGE,6.217266,2018.03,5.057971,22
WAVES,6.202020,2018.02,13.349800,21
WTC,6.172383,2018.02,2.854725,67
XVG,6.134137,2018.06,12.129543,49
LSK,6.125659,2017.10,7.504789,25
OMG,6.124760,2017.11,9.042946,25
WAVES,6.111300,2017.12,3.186430,21
ZEC,6.096491,2018.11,6.250384,21
OMG,6.093074,2018.09,7.785878,27
KCS,6.071790,2018.02,6.626734,48
AE,6.056016,2018.02,3.222976,43
XEM,6.042541,2019.01,7.011276,20
SNT,6.039266,2018.02,11.012886,51
DOGE,6.025192,2018.05,3.184656,23
ETC,6.008391,2017.05,2.388545,10
BTS,6.000382,2018.03,8.251690,37
ZEC,5.959721,2017.10,5.331184,18
BTS,5.902698,2018.06,9.876572,41
DASH,5.852012,2019.02,7.179070,15
ETC,5.831945,2019.01,5.485925,19
STRAT,5.830437,2017.12,2.840878,45
DCR,5.821994,2018.05,2.945324,29
GNT,5.819194,2018.05,1.734848,58
MONA,5.801669,2018.01,3.895517,83
