name,value,year,lastValue,rank
DOGE,8.644254,2018.11,8.831124,24
BTG,8.644172,2018.08,8.700438,25
BTG,8.643280,2018.10,8.566354,26
PPT,8.642531,2018.04,8.893225,58
STEEM,8.641617,2018.07,8.809218,38
USDT,8.641280,2017.10,8.544253,9
DCR,8.640300,2018.08,8.702874,29
STEEM,8.637716,2018.04,9.032762,37
REP,8.635945,2018.05,8.449471,33
ETC,8.635863,2019.02,8.765813,19
WAVES,8.635124,2018.06,8.872993,22
ARDR,8.634183,2017.12,8.390989,51
LRC,8.632796,2018.02,8.144905,66
ETN,8.632420,2018.02,8.636811,62
VERI,8.631658,2018.03,8.829996,92
BTS,8.631344,2018.08,8.624448,41
KMD,8.631326,2018.03,8.657316,42
ZRX,8.630663,2018.01,8.023701,32
ZRX,8.630576,2018.09,8.711252,36
QTUM,8.630049,2018.09,8.759337,26
ZEC,8.628082,2018.12,8.785080,22
XRP,8.626826,2015.02,8.876991,2
ARDR,8.626722,2018.05,8.374546,62
BTS,8.624448,2018.07,8.771051,41
SYS,8.624409,2018.01,8.228768,86
BCN,8.621040,2018.10,8.657928,41
KMD,8.621011,2018.05,8.442532,47
